method,seed_size,seed_undersample_state,random_state,minority_class_name,CatBoost_f1_minority,CatBoost_min_as_maj,CatBoost_maj_as_min,XGBoost_f1_minority,XGBoost_min_as_maj,XGBoost_maj_as_min,LightGBM_f1_minority,LightGBM_min_as_maj,LightGBM_maj_as_min,TabM_f1_minority,TabM_min_as_maj,TabM_maj_as_min
Baseline,2,16,0,Brute Force -XSS,0.6265060236623602,124,0,0.0,228,0,0.0,228,0,0.0999999999041666,216,0
Baseline,2,17,0,Brute Force -XSS,0.685878962081406,109,0,0.596923076500639,131,0,0.0,228,9,0.2857142854672395,190,0
Baseline,2,18,0,Brute Force -XSS,0.2117647056913494,201,0,0.092050209116437,217,0,0.0,228,0,0.3173431731624025,185,0
Baseline,2,19,0,Brute Force -XSS,0.6388059697106705,121,0,0.6306306301950598,123,0,0.0833333332376389,218,2,0.6388059697106705,121,0
Baseline,2,20,0,Brute Force -XSS,0.6265060236623602,124,0,0.454237287781442,161,0,0.0,228,0,0.1463414632778108,210,0
Baseline,2,21,0,Brute Force -XSS,0.6388059697106705,121,0,0.6306306301950598,123,0,0.0,228,0,0.6388059697106705,121,0
Baseline,2,22,0,Brute Force -XSS,0.6468842725555389,119,0,0.596923076500639,131,0,0.0,228,0,0.1387755100738026,211,0
Baseline,2,23,0,Brute Force -XSS,0.6265060236623602,124,0,0.6306306301950598,123,0,0.0,228,0,0.6388059697106705,121,0
Baseline,2,24,0,Brute Force -XSS,0.6265060236623602,124,0,0.279245282776504,191,0,0.0,228,0,0.1612903224310614,208,0
Baseline,5,0,0,Brute Force -XSS,0.6445783128122913,118,0,0.6646884268519755,113,0,0.0,225,0,0.7870619941275928,79,0
Baseline,5,1,0,Brute Force -XSS,0.7031700283584451,103,0,0.6646884268519755,113,0,0.6744186041947167,109,3,0.7671232871941452,85,0
Baseline,5,2,0,Brute Force -XSS,0.6404833832465567,119,0,0.6196319014090292,124,0,0.958904109085038,15,3,0.6994219648590497,104,0
Baseline,5,3,0,Brute Force -XSS,0.6486486482064768,117,0,0.6111111106829561,126,0,0.0,225,0,0.8031914888767965,74,0
Baseline,5,4,0,Brute Force -XSS,0.6404833832465567,119,0,0.6238532105761019,123,0,0.0,225,0,0.7179487174844036,99,0
Baseline,5,5,0,Brute Force -XSS,0.6607142852679103,114,0,0.714285713822449,100,0,0.0,225,0,0.8402061850754464,62,0
Baseline,5,6,0,Brute Force -XSS,0.6404833832465567,119,0,0.6764705877836505,110,0,0.0,225,0,0.7179487174844036,99,0
Baseline,5,7,0,Brute Force -XSS,0.6404833832465567,119,0,0.6196319014090292,124,0,0.0,225,0,0.721590908625565,98,0
Baseline,5,8,0,Brute Force -XSS,0.7031700283584451,103,0,0.2615384613034615,191,1,0.0,225,0,0.3321033207489005,180,1
Baseline,5,9,0,Brute Force -XSS,0.7603305780369282,87,0,0.7837837833029218,80,0,0.0202702699054738,222,68,0.8664987400587022,53,0
Baseline,5,10,0,Brute Force -XSS,0.6918604646597316,106,0,0.6404833832465567,119,0,0.6547619043155648,115,1,0.7903225801628946,78,0
Baseline,5,11,0,Brute Force -XSS,0.8095238090376669,72,0,0.7837837833029218,80,0,0.0,225,0,0.7430167593054056,92,0
Baseline,5,12,0,Brute Force -XSS,0.8126649071649739,71,0,0.7999999995157334,75,0,0.0,225,0,0.8281249995104574,66,0
Baseline,5,13,0,Brute Force -XSS,0.6322188445485906,121,0,0.6238532105761019,123,0,0.0268096509956946,220,143,0.6322188445485906,121,0
Baseline,5,14,0,Brute Force -XSS,0.6322188445485906,121,0,0.6238532105761019,123,0,0.0,225,0,0.6322188445485906,121,0
Baseline,5,15,0,Brute Force -XSS,0.6526946103348453,116,0,0.6280487800531492,122,0,0.6447761189580575,117,2,0.6956521734553245,105,0
Baseline,5,16,0,Brute Force -XSS,0.7704918028008152,84,0,0.8095238090376669,72,0,0.6507462682117532,116,1,0.7771739125640802,82,0
Baseline,5,17,0,Brute Force -XSS,0.7252124641228803,97,0,0.6280487800531492,122,0,0.6954022983895328,104,2,0.7804878043979114,81,0
Baseline,5,18,0,Brute Force -XSS,0.6607142852679103,114,0,0.6196319014090292,124,0,0.6507462682117532,116,1,0.7031700283584451,103,0
Baseline,5,19,0,Brute Force -XSS,0.6445783128122913,118,0,0.7569060768734318,88,0,0.0,225,0,0.6764705877836505,110,0
Baseline,5,20,0,Brute Force -XSS,0.7870619941275928,79,0,0.7031700283584451,103,0,0.0,225,0,0.8805970144281207,48,0
Baseline,5,21,0,Brute Force -XSS,0.7771739125640802,82,0,0.8431876601763404,61,0,0.0,225,0,0.7837837833029218,80,0
Baseline,5,22,0,Brute Force -XSS,0.7031700283584451,103,0,0.6803519057054549,109,0,0.0,225,0,0.6404833832465567,119,0
Baseline,5,23,0,Brute Force -XSS,0.6363636359258953,120,0,0.6280487800531492,122,0,0.6363636359258953,120,0,0.6363636359258953,120,0
Baseline,5,24,0,Brute Force -XSS,0.6445783128122913,118,0,0.6646884268519755,113,0,0.0,225,0,0.721590908625565,98,0
Baseline,2,0,0,DDOS attack-LOIC-UDP,0.7685185180445983,649,1,0.7422755357009636,707,2,0.0,1728,0,0.0,1728,0
Baseline,2,1,0,DDOS attack-LOIC-UDP,0.3903120630296973,1309,0,0.4255125281384342,1261,0,0.0,1728,0,0.8861003856060844,351,3
Baseline,2,2,0,DDOS attack-LOIC-UDP,0.2821659212668336,1444,1,0.1732699417318633,1564,1,0.0,1728,1654,0.0,1728,0
Baseline,2,3,0,DDOS attack-LOIC-UDP,0.5423871780099832,1085,0,0.3812646366934015,1321,0,0.0,1728,0,0.0,1728,0
Baseline,2,4,0,DDOS attack-LOIC-UDP,0.5209580834462209,1119,1,0.4340734024689863,1249,0,0.0,1728,0,0.896749521493091,321,3
Baseline,2,5,0,DDOS attack-LOIC-UDP,0.3270440248827004,1390,1,0.2982283462019508,1425,1,0.0,1728,0,0.0,1728,0
Baseline,2,6,0,DDOS attack-LOIC-UDP,0.0,1728,0,0.2139534881808064,1521,0,0.0,1728,0,0.0,1728,0
Baseline,2,7,0,DDOS attack-LOIC-UDP,0.1329011343976667,1605,0,0.6679506929287804,861,1,0.0,1728,0,0.0,1728,0
Baseline,2,8,0,DDOS attack-LOIC-UDP,0.0,1728,0,0.1704605609873495,1567,0,0.0,1728,0,0.8835859395253314,358,3
Baseline,2,9,0,DDOS attack-LOIC-UDP,0.0,1728,0,0.3990740737537045,1297,1,0.0,1728,0,0.0,1728,0
Baseline,2,10,0,DDOS attack-LOIC-UDP,0.2376338600657284,1495,0,0.1379310343541914,1600,0,0.0,1728,0,0.0,1728,0
Baseline,2,11,0,DDOS attack-LOIC-UDP,0.6476339455918035,900,1,0.2588116815460803,1471,1,0.0,1728,0,0.0,1728,0
Baseline,2,12,0,DDOS attack-LOIC-UDP,0.3328509403879247,1383,0,0.2018730487256814,1534,0,0.0,1728,0,0.0,1728,0
Baseline,2,13,0,DDOS attack-LOIC-UDP,0.3682719543734133,1338,0,0.4439441689473105,1235,0,0.0,1728,0,0.0,1728,0
Baseline,2,14,0,DDOS attack-LOIC-UDP,0.3368623673807642,1378,0,0.5974868256844531,991,2,0.0,1728,0,0.1258134489058257,1612,0
Baseline,2,15,0,DDOS attack-LOIC-UDP,0.5617977524045318,1053,0,0.19812304465967,1538,0,0.0,1728,0,0.1675503710021939,1570,0
Baseline,2,16,0,DDOS attack-LOIC-UDP,0.5417721515032634,1086,0,0.1896280773556539,1547,0,0.0,1728,0,0.0,1728,0
Baseline,2,17,0,DDOS attack-LOIC-UDP,0.3620853077599963,1346,0,0.2213072566223048,1513,0,0.0,1728,0,0.7773851585345163,628,2
Baseline,2,18,0,DDOS attack-LOIC-UDP,0.0,1728,0,0.2518968131331403,1479,0,0.0,1728,0,0.886816719762853,349,3
Baseline,2,19,0,DDOS attack-LOIC-UDP,0.3247697525148562,1393,0,0.0251428571180016,1706,0,0.0,1728,0,0.8828654399707315,360,3
Baseline,2,20,0,DDOS attack-LOIC-UDP,0.0895027623443374,1647,1,0.3040706225955188,1418,1,0.0,1728,0,0.896749521493091,321,3
Baseline,2,21,0,DDOS attack-LOIC-UDP,0.0,1728,0,0.5316348191417428,1102,1,0.0,1728,0,0.0,1728,0
Baseline,2,22,0,DDOS attack-LOIC-UDP,0.6671808711321932,863,0,0.3503579949374131,1361,0,0.0,1728,0,0.0,1728,0
Baseline,2,23,0,DDOS attack-LOIC-UDP,0.535593219946366,1096,0,0.1329011343976667,1605,0,0.0,1728,3,0.6743383194604505,849,0
